region,variable_label,nivel,year,value,variable_code,unidad
Putumayo,Desempleo de larga duración,Departamento,2019,11.0,desempleo_larga_duracion,porcentaje
Putumayo,Hacinamiento crítico,Departamento,2019,9.3,hacinamiento_critico,porcentaje
Putumayo,Inadecuada eliminación de excretas,Departamento,2019,13.0,excretas_inadecuadas,porcentaje
Putumayo,Inasistencia escolar,Departamento,2019,5.0,inasistencia_escolar,porcentaje
Putumayo,Material inadecuado de paredes exteriores,Departamento,2019,7.8,paredes_inadecuadas,porcentaje
Putumayo,Material inadecuado de pisos,Departamento,2019,1.6,pisos_inadecuados,porcentaje
Putumayo,Rezago escolar,Departamento,2019,26.4,rezago_escolar,porcentaje
Putumayo,Sin acceso a fuente de agua mejorada,Departamento,2019,47.4,sin_agua_mejorada,porcentaje
Putumayo,Sin aseguramiento en salud,Departamento,2019,8.5,sin_aseguramiento_salud,porcentaje
Putumayo,Trabajo infantil,Departamento,2019,2.1,trabajo_infantil,porcentaje
Putumayo,Trabajo informal,Departamento,2019,90.8,trabajo_informal,porcentaje
San Andrés,Analfabetismo,Departamento,2019,2.0,analfabetismo,porcentaje
San Andrés,Bajo logro educativo,Departamento,2019,28.8,bajo_logro_educativo,porcentaje
San Andrés,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,10.5,cuidado_primera_infancia,porcentaje
San Andrés,Barreras de acceso a servicios de salud,Departamento,2019,2.7,barreras_acceso_salud,porcentaje
San Andrés,Desempleo de larga duración,Departamento,2019,8.0,desempleo_larga_duracion,porcentaje
San Andrés,Hacinamiento crítico,Departamento,2019,11.3,hacinamiento_critico,porcentaje
San Andrés,Inadecuada eliminación de excretas,Departamento,2019,80.8,excretas_inadecuadas,porcentaje
San Andrés,Inasistencia escolar,Departamento,2019,0.8,inasistencia_escolar,porcentaje
San Andrés,Material inadecuado de paredes exteriores,Departamento,2019,9.0,paredes_inadecuadas,porcentaje
San Andrés,Material inadecuado de pisos,Departamento,2019,0.6,pisos_inadecuados,porcentaje
San Andrés,Rezago escolar,Departamento,2019,22.8,rezago_escolar,porcentaje
San Andrés,Sin acceso a fuente de agua mejorada,Departamento,2019,69.7,sin_agua_mejorada,porcentaje
San Andrés,Sin aseguramiento en salud,Departamento,2019,3.2,sin_aseguramiento_salud,porcentaje
San Andrés,Trabajo infantil,Departamento,2019,0.1,trabajo_infantil,porcentaje
San Andrés,Trabajo informal,Departamento,2019,50.7,trabajo_informal,porcentaje
Amazonas,Analfabetismo,Departamento,2019,10.7,analfabetismo,porcentaje
Amazonas,Bajo logro educativo,Departamento,2019,49.4,bajo_logro_educativo,porcentaje
Amazonas,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,14.6,cuidado_primera_infancia,porcentaje
Amazonas,Barreras de acceso a servicios de salud,Departamento,2019,0.9,barreras_acceso_salud,porcentaje
Amazonas,Desempleo de larga duración,Departamento,2019,21.8,desempleo_larga_duracion,porcentaje
Amazonas,Hacinamiento crítico,Departamento,2019,15.4,hacinamiento_critico,porcentaje
Amazonas,Inadecuada eliminación de excretas,Departamento,2019,44.3,excretas_inadecuadas,porcentaje
Amazonas,Inasistencia escolar,Departamento,2019,5.6,inasistencia_escolar,porcentaje
Amazonas,Material inadecuado de paredes exteriores,Departamento,2019,14.9,paredes_inadecuadas,porcentaje
Amazonas,Material inadecuado de pisos,Departamento,2019,3.9,pisos_inadecuados,porcentaje
Amazonas,Rezago escolar,Departamento,2019,33.5,rezago_escolar,porcentaje
Amazonas,Sin acceso a fuente de agua mejorada,Departamento,2019,64.0,sin_agua_mejorada,porcentaje
Amazonas,Sin aseguramiento en salud,Departamento,2019,6.0,sin_aseguramiento_salud,porcentaje
Amazonas,Trabajo infantil,Departamento,2019,0.6,trabajo_infantil,porcentaje
Amazonas,Trabajo informal,Departamento,2019,81.9,trabajo_informal,porcentaje
Guainía,Analfabetismo,Departamento,2019,18.1,analfabetismo,porcentaje
Guainía,Bajo logro educativo,Departamento,2019,67.9,bajo_logro_educativo,porcentaje
Guainía,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,13.6,cuidado_primera_infancia,porcentaje
Guainía,Barreras de acceso a servicios de salud,Departamento,2019,4.2,barreras_acceso_salud,porcentaje
Guainía,Desempleo de larga duración,Departamento,2019,40.4,desempleo_larga_duracion,porcentaje
Guainía,Hacinamiento crítico,Departamento,2019,21.4,hacinamiento_critico,porcentaje
Guainía,Inadecuada eliminación de excretas,Departamento,2019,63.1,excretas_inadecuadas,porcentaje
Guainía,Inasistencia escolar,Departamento,2019,9.4,inasistencia_escolar,porcentaje
Guainía,Material inadecuado de paredes exteriores,Departamento,2019,30.1,paredes_inadecuadas,porcentaje
Guainía,Material inadecuado de pisos,Departamento,2019,39.9,pisos_inadecuados,porcentaje
Guainía,Rezago escolar,Departamento,2019,41.9,rezago_escolar,porcentaje
Guainía,Sin acceso a fuente de agua mejorada,Departamento,2019,76.0,sin_agua_mejorada,porcentaje
Guainía,Sin aseguramiento en salud,Departamento,2019,10.5,sin_aseguramiento_salud,porcentaje
Guainía,Trabajo infantil,Departamento,2019,0.8,trabajo_infantil,porcentaje
Guainía,Trabajo informal,Departamento,2019,88.3,trabajo_informal,porcentaje
Guaviare,Analfabetismo,Departamento,2019,9.4,analfabetismo,porcentaje
Guaviare,Bajo logro educativo,Departamento,2019,63.6,bajo_logro_educativo,porcentaje
Guaviare,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,7.4,cuidado_primera_infancia,porcentaje
Guaviare,Barreras de acceso a servicios de salud,Departamento,2019,5.9,barreras_acceso_salud,porcentaje
Guaviare,Desempleo de larga duración,Departamento,2019,8.5,desempleo_larga_duracion,porcentaje
Guaviare,Hacinamiento crítico,Departamento,2019,8.2,hacinamiento_critico,porcentaje
Guaviare,Inadecuada eliminación de excretas,Departamento,2019,29.2,excretas_inadecuadas,porcentaje
Guaviare,Inasistencia escolar,Departamento,2019,4.3,inasistencia_escolar,porcentaje
Guaviare,Material inadecuado de paredes exteriores,Departamento,2019,11.3,paredes_inadecuadas,porcentaje
Guaviare,Material inadecuado de pisos,Departamento,2019,8.0,pisos_inadecuados,porcentaje
Guaviare,Rezago escolar,Departamento,2019,27.6,rezago_escolar,porcentaje
Guaviare,Sin acceso a fuente de agua mejorada,Departamento,2019,49.5,sin_agua_mejorada,porcentaje
Guaviare,Sin aseguramiento en salud,Departamento,2019,13.6,sin_aseguramiento_salud,porcentaje
Guaviare,Trabajo infantil,Departamento,2019,2.3,trabajo_infantil,porcentaje
Guaviare,Trabajo informal,Departamento,2019,85.2,trabajo_informal,porcentaje
Vaupés,Analfabetismo,Departamento,2019,17.6,analfabetismo,porcentaje
Vaupés,Bajo logro educativo,Departamento,2019,71.2,bajo_logro_educativo,porcentaje
Vaupés,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,17.7,cuidado_primera_infancia,porcentaje
Vaupés,Barreras de acceso a servicios de salud,Departamento,2019,1.8,barreras_acceso_salud,porcentaje
Vaupés,Desempleo de larga duración,Departamento,2019,43.2,desempleo_larga_duracion,porcentaje
Vaupés,Hacinamiento crítico,Departamento,2019,35.6,hacinamiento_critico,porcentaje
Vaupés,Inadecuada eliminación de excretas,Departamento,2019,72.6,excretas_inadecuadas,porcentaje
Vaupés,Inasistencia escolar,Departamento,2019,9.8,inasistencia_escolar,porcentaje
Vaupés,Material inadecuado de paredes exteriores,Departamento,2019,38.3,paredes_inadecuadas,porcentaje
Vaupés,Material inadecuado de pisos,Departamento,2019,45.3,pisos_inadecuados,porcentaje
Vaupés,Rezago escolar,Departamento,2019,42.7,rezago_escolar,porcentaje
Vaupés,Sin acceso a fuente de agua mejorada,Departamento,2019,77.0,sin_agua_mejorada,porcentaje
Vaupés,Sin aseguramiento en salud,Departamento,2019,1.9,sin_aseguramiento_salud,porcentaje
Vaupés,Trabajo infantil,Departamento,2019,0.7,trabajo_infantil,porcentaje
Vaupés,Trabajo informal,Departamento,2019,87.7,trabajo_informal,porcentaje
Vichada,Analfabetismo,Departamento,2019,23.1,analfabetismo,porcentaje
Vichada,Bajo logro educativo,Departamento,2019,75.0,bajo_logro_educativo,porcentaje
Vichada,Barreras a servicios para cuidado de la primera infancia,Departamento,2019,12.1,cuidado_primera_infancia,porcentaje
Vichada,Barreras de acceso a servicios de salud,Departamento,2019,4.8,barreras_acceso_salud,porcentaje
Vichada,Desempleo de larga duración,Departamento,2019,23.5,desempleo_larga_duracion,porcentaje
Vichada,Hacinamiento crítico,Departamento,2019,30.4,hacinamiento_critico,porcentaje
Vichada,Inadecuada eliminación de excretas,Departamento,2019,81.3,excretas_inadecuadas,porcentaje
Vichada,Inasistencia escolar,Departamento,2019,12.6,inasistencia_escolar,porcentaje
Vichada,Material inadecuado de paredes exteriores,Departamento,2019,31.1,paredes_inadecuadas,porcentaje
Vichada,Material inadecuado de pisos,Departamento,2019,61.6,pisos_inadecuados,porcentaje
Vichada,Rezago escolar,Departamento,2019,41.5,rezago_escolar,porcentaje
Vichada,Sin acceso a fuente de agua mejorada,Departamento,2019,61.1,sin_agua_mejorada,porcentaje
Vichada,Sin aseguramiento en salud,Departamento,2019,16.0,sin_aseguramiento_salud,porcentaje
Vichada,Trabajo infantil,Departamento,2019,0.8,trabajo_infantil,porcentaje
Vichada,Trabajo informal,Departamento,2019,91.3,trabajo_informal,porcentaje
Antioquia,Analfabetismo,Departamento,2020,8.1,analfabetismo,porcentaje
Antioquia,Bajo logro educativo,Departamento,2020,44.2,bajo_logro_educativo,porcentaje
Antioquia,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,7.8,cuidado_primera_infancia,porcentaje
Antioquia,Barreras de acceso a servicios de salud,Departamento,2020,0.4,barreras_acceso_salud,porcentaje
Antioquia,Desempleo de larga duración,Departamento,2020,17.6,desempleo_larga_duracion,porcentaje
Antioquia,Hacinamiento crítico,Departamento,2020,6.2,hacinamiento_critico,porcentaje
Antioquia,Inadecuada eliminación de excretas,Departamento,2020,9.3,excretas_inadecuadas,porcentaje
Antioquia,Inasistencia escolar,Departamento,2020,15.6,inasistencia_escolar,porcentaje
Antioquia,Material inadecuado de paredes exteriores,Departamento,2020,1.1,paredes_inadecuadas,porcentaje
Antioquia,Material inadecuado de pisos,Departamento,2020,2.0,pisos_inadecuados,porcentaje
Antioquia,Rezago escolar,Departamento,2020,27.2,rezago_escolar,porcentaje
Antioquia,Sin acceso a fuente de agua mejorada,Departamento,2020,6.4,sin_agua_mejorada,porcentaje
Antioquia,Sin aseguramiento en salud,Departamento,2020,8.7,sin_aseguramiento_salud,porcentaje
Antioquia,Trabajo infantil,Departamento,2020,1.1,trabajo_infantil,porcentaje
Antioquia,Trabajo informal,Departamento,2020,66.2,trabajo_informal,porcentaje
Atlántico,Analfabetismo,Departamento,2020,6.5,analfabetismo,porcentaje
Atlántico,Bajo logro educativo,Departamento,2020,28.0,bajo_logro_educativo,porcentaje
Atlántico,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,9.8,cuidado_primera_infancia,porcentaje
Atlántico,Barreras de acceso a servicios de salud,Departamento,2020,1.1,barreras_acceso_salud,porcentaje
Atlántico,Desempleo de larga duración,Departamento,2020,11.9,desempleo_larga_duracion,porcentaje
Atlántico,Hacinamiento crítico,Departamento,2020,13.8,hacinamiento_critico,porcentaje
Atlántico,Inadecuada eliminación de excretas,Departamento,2020,6.7,excretas_inadecuadas,porcentaje
Atlántico,Inasistencia escolar,Departamento,2020,19.8,inasistencia_escolar,porcentaje
Atlántico,Material inadecuado de paredes exteriores,Departamento,2020,0.9,paredes_inadecuadas,porcentaje
Atlántico,Material inadecuado de pisos,Departamento,2020,1.9,pisos_inadecuados,porcentaje
Atlántico,Rezago escolar,Departamento,2020,29.5,rezago_escolar,porcentaje
Atlántico,Sin acceso a fuente de agua mejorada,Departamento,2020,2.9,sin_agua_mejorada,porcentaje
Atlántico,Sin aseguramiento en salud,Departamento,2020,10.0,sin_aseguramiento_salud,porcentaje
Atlántico,Trabajo infantil,Departamento,2020,1.0,trabajo_infantil,porcentaje
Atlántico,Trabajo informal,Departamento,2020,76.8,trabajo_informal,porcentaje
Bogotá,Analfabetismo,Departamento,2020,2.4,analfabetismo,porcentaje
Bogotá,Bajo logro educativo,Departamento,2020,23.3,bajo_logro_educativo,porcentaje
Bogotá,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,7.2,cuidado_primera_infancia,porcentaje
Bogotá,Barreras de acceso a servicios de salud,Departamento,2020,2.9,barreras_acceso_salud,porcentaje
Bogotá,Desempleo de larga duración,Departamento,2020,13.2,desempleo_larga_duracion,porcentaje
Bogotá,Hacinamiento crítico,Departamento,2020,6.4,hacinamiento_critico,porcentaje
Bogotá,Inadecuada eliminación de excretas,Departamento,2020,0.5,excretas_inadecuadas,porcentaje
Bogotá,Inasistencia escolar,Departamento,2020,6.0,inasistencia_escolar,porcentaje
Bogotá,Material inadecuado de paredes exteriores,Departamento,2020,0.7,paredes_inadecuadas,porcentaje
Bogotá,Material inadecuado de pisos,Departamento,2020,1.0,pisos_inadecuados,porcentaje
Bogotá,Rezago escolar,Departamento,2020,22.6,rezago_escolar,porcentaje
Bogotá,Sin acceso a fuente de agua mejorada,Departamento,2020,0.6,sin_agua_mejorada,porcentaje
Bogotá,Sin aseguramiento en salud,Departamento,2020,16.9,sin_aseguramiento_salud,porcentaje
Bogotá,Trabajo infantil,Departamento,2020,0.6,trabajo_infantil,porcentaje
Bogotá,Trabajo informal,Departamento,2020,59.8,trabajo_informal,porcentaje
Bolívar,Analfabetismo,Departamento,2020,13.1,analfabetismo,porcentaje
Bolívar,Bajo logro educativo,Departamento,2020,46.7,bajo_logro_educativo,porcentaje
Bolívar,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,9.6,cuidado_primera_infancia,porcentaje
Bolívar,Barreras de acceso a servicios de salud,Departamento,2020,0.8,barreras_acceso_salud,porcentaje
Bolívar,Desempleo de larga duración,Departamento,2020,11.2,desempleo_larga_duracion,porcentaje
Bolívar,Hacinamiento crítico,Departamento,2020,12.9,hacinamiento_critico,porcentaje
Bolívar,Inadecuada eliminación de excretas,Departamento,2020,36.6,excretas_inadecuadas,porcentaje
Bolívar,Inasistencia escolar,Departamento,2020,29.5,inasistencia_escolar,porcentaje
Bolívar,Material inadecuado de paredes exteriores,Departamento,2020,6.2,paredes_inadecuadas,porcentaje
Bolívar,Material inadecuado de pisos,Departamento,2020,18.2,pisos_inadecuados,porcentaje
Bolívar,Rezago escolar,Departamento,2020,27.6,rezago_escolar,porcentaje
Bolívar,Sin acceso a fuente de agua mejorada,Departamento,2020,17.4,sin_agua_mejorada,porcentaje
Bolívar,Sin aseguramiento en salud,Departamento,2020,9.1,sin_aseguramiento_salud,porcentaje
Bolívar,Trabajo infantil,Departamento,2020,1.4,trabajo_infantil,porcentaje
Bolívar,Trabajo informal,Departamento,2020,86.2,trabajo_informal,porcentaje
Boyacá,Analfabetismo,Departamento,2020,6.7,analfabetismo,porcentaje
Boyacá,Bajo logro educativo,Departamento,2020,52.1,bajo_logro_educativo,porcentaje
Boyacá,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,4.8,cuidado_primera_infancia,porcentaje
Boyacá,Barreras de acceso a servicios de salud,Departamento,2020,0.3,barreras_acceso_salud,porcentaje
Boyacá,Desempleo de larga duración,Departamento,2020,17.8,desempleo_larga_duracion,porcentaje
Boyacá,Hacinamiento crítico,Departamento,2020,3.4,hacinamiento_critico,porcentaje
Boyacá,Inadecuada eliminación de excretas,Departamento,2020,5.6,excretas_inadecuadas,porcentaje
Boyacá,Inasistencia escolar,Departamento,2020,13.1,inasistencia_escolar,porcentaje
Boyacá,Material inadecuado de paredes exteriores,Departamento,2020,0.2,paredes_inadecuadas,porcentaje
Boyacá,Material inadecuado de pisos,Departamento,2020,3.7,pisos_inadecuados,porcentaje
Boyacá,Rezago escolar,Departamento,2020,25.5,rezago_escolar,porcentaje
Boyacá,Sin acceso a fuente de agua mejorada,Departamento,2020,7.5,sin_agua_mejorada,porcentaje
Boyacá,Sin aseguramiento en salud,Departamento,2020,6.5,sin_aseguramiento_salud,porcentaje
Boyacá,Trabajo infantil,Departamento,2020,1.2,trabajo_infantil,porcentaje
Boyacá,Trabajo informal,Departamento,2020,74.1,trabajo_informal,porcentaje
Caldas,Analfabetismo,Departamento,2020,8.6,analfabetismo,porcentaje
Caldas,Bajo logro educativo,Departamento,2020,47.2,bajo_logro_educativo,porcentaje
Caldas,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,5.6,cuidado_primera_infancia,porcentaje
Caldas,Barreras de acceso a servicios de salud,Departamento,2020,4.1,barreras_acceso_salud,porcentaje
Caldas,Desempleo de larga duración,Departamento,2020,18.0,desempleo_larga_duracion,porcentaje
Caldas,Hacinamiento crítico,Departamento,2020,3.7,hacinamiento_critico,porcentaje
Caldas,Inadecuada eliminación de excretas,Departamento,2020,7.0,excretas_inadecuadas,porcentaje
Caldas,Inasistencia escolar,Departamento,2020,10.7,inasistencia_escolar,porcentaje
Caldas,Material inadecuado de paredes exteriores,Departamento,2020,1.3,paredes_inadecuadas,porcentaje
Caldas,Material inadecuado de pisos,Departamento,2020,0.5,pisos_inadecuados,porcentaje
Caldas,Rezago escolar,Departamento,2020,21.5,rezago_escolar,porcentaje
Caldas,Sin acceso a fuente de agua mejorada,Departamento,2020,8.7,sin_agua_mejorada,porcentaje
Caldas,Sin aseguramiento en salud,Departamento,2020,10.6,sin_aseguramiento_salud,porcentaje
Caldas,Trabajo infantil,Departamento,2020,1.1,trabajo_infantil,porcentaje
Caldas,Trabajo informal,Departamento,2020,67.7,trabajo_informal,porcentaje
Caquetá,Analfabetismo,Departamento,2020,9.6,analfabetismo,porcentaje
Caquetá,Bajo logro educativo,Departamento,2020,57.8,bajo_logro_educativo,porcentaje
Caquetá,Barreras a servicios para cuidado de la primera infancia,Departamento,2020,6.5,cuidado_primera_infancia,porcentaje
Caquetá,Barreras de acceso a servicios de salud,Departamento,2020,4.5,barreras_acceso_salud,porcentaje
